scenario,year,PCA,Capacity (GW)
a1_RE95,2044,p9,19.80104962
a1_RE95,2044,p90,1.772514786
a1_RE95,2044,p91,24.33803838
a1_RE95,2044,p92,52.34166106
a1_RE95,2044,p93,0.533284014
a1_RE95,2044,p94,56.38408343
a1_RE95,2044,p95,75.60887359
a1_RE95,2044,p96,42.79504293
a1_RE95,2044,p97,55.63758237
a1_RE95,2044,p98,7.334262183
a1_RE95,2044,p99,25.33705274
a1_RE95,2046,p1,2.092241457
a1_RE95,2046,p10,45.00239551
a1_RE95,2046,p100,0.145859949
a1_RE95,2046,p101,65.8833336
a1_RE95,2046,p102,46.86414848
a1_RE95,2046,p103,16.57447888
a1_RE95,2046,p104,15.48930063
a1_RE95,2046,p105,6.376262016
a1_RE95,2046,p106,12.72413677
a1_RE95,2046,p107,3.878996475
a1_RE95,2046,p108,29.07651288
a1_RE95,2046,p109,10.76994833
a1_RE95,2046,p11,4.068946297
a1_RE95,2046,p110,1.778903035
a1_RE95,2046,p111,22.55791566
a1_RE95,2046,p112,7.45768015
a1_RE95,2046,p113,13.58761474
a1_RE95,2046,p114,9.540790697
a1_RE95,2046,p115,1.29289056
a1_RE95,2046,p116,17.19799103
a1_RE95,2046,p117,0.079900127
a1_RE95,2046,p118,7.965643042
a1_RE95,2046,p119,0.092186364
a1_RE95,2046,p12,1.556434553
a1_RE95,2046,p120,0.062894545
a1_RE95,2046,p121,0.257098182
a1_RE95,2046,p122,42.16156347
a1_RE95,2046,p123,18.02922957
a1_RE95,2046,p124,0.050599091
a1_RE95,2046,p125,7.706711566
a1_RE95,2046,p126,13.81872248
a1_RE95,2046,p127,46.50806964
a1_RE95,2046,p128,2.289418182
a1_RE95,2046,p129,1.919358224
a1_RE95,2046,p13,8.152714967
a1_RE95,2046,p130,3.282646941
a1_RE95,2046,p131,24.58619205
a1_RE95,2046,p132,5.217317772
a1_RE95,2046,p133,0.989480294
a1_RE95,2046,p134,1.190376727
a1_RE95,2046,p14,0.08297
a1_RE95,2046,p15,0.391161818
a1_RE95,2046,p16,0.288336364
a1_RE95,2046,p17,0.116274545
a1_RE95,2046,p18,0.113697273
a1_RE95,2046,p19,0.002688182
a1_RE95,2046,p2,5.715108997
a1_RE95,2046,p20,0.064874545
a1_RE95,2046,p21,0.389326508
a1_RE95,2046,p22,0.006741818
a1_RE95,2046,p23,0.014352727
a1_RE95,2046,p24,0.133414212
a1_RE95,2046,p25,7.073338005
a1_RE95,2046,p26,0.960389912
a1_RE95,2046,p27,10.84185377
a1_RE95,2046,p28,14.73187655
a1_RE95,2046,p29,3.740867491
a1_RE95,2046,p3,10.50247238
a1_RE95,2046,p30,16.6743311
a1_RE95,2046,p31,5.735499885
a1_RE95,2046,p32,0.578824553
a1_RE95,2046,p33,11.65732056
a1_RE95,2046,p34,1.05619826
a1_RE95,2046,p35,0.019280909
a1_RE95,2046,p36,1.727020615
a1_RE95,2046,p37,2.471592672
a1_RE95,2046,p38,3.295823132
a1_RE95,2046,p39,0.032404545
a1_RE95,2046,p4,8.698950263
a1_RE95,2046,p40,1.942466565
a1_RE95,2046,p41,7.820317761
a1_RE95,2046,p42,1.307999792
a1_RE95,2046,p43,5.106012025
a1_RE95,2046,p44,2.027052345
a1_RE95,2046,p45,4.70567097
a1_RE95,2046,p46,0.38292
a1_RE95,2046,p47,0.13487594
a1_RE95,2046,p48,5.093881567
a1_RE95,2046,p49,0.014929091
a1_RE95,2046,p5,1.706727047
a1_RE95,2046,p50,5.321255545
a1_RE95,2046,p51,9.311712433
a1_RE95,2046,p52,0.416081765
a1_RE95,2046,p53,7.695957642
a1_RE95,2046,p54,3.147982451
a1_RE95,2046,p55,8.906354557
a1_RE95,2046,p56,0.302966364
a1_RE95,2046,p57,8.906347772
a1_RE95,2046,p58,4.940093255
a1_RE95,2046,p59,4.239823626
a1_RE95,2046,p6,1.92697614
a1_RE95,2046,p60,9.966087479
a1_RE95,2046,p61,10.27991964
a1_RE95,2046,p62,1.766442727
a1_RE95,2046,p63,24.5708622
a1_RE95,2046,p64,17.5243731
a1_RE95,2046,p65,5.80143608
a1_RE95,2046,p66,33.8715222
a1_RE95,2046,p67,29.16630626
a1_RE95,2046,p68,1.321031155
a1_RE95,2046,p69,0.080370909
a1_RE95,2046,p7,0.347145334
a1_RE95,2046,p70,1.039637496
a1_RE95,2046,p71,0.228797979
a1_RE95,2046,p72,0.872608131
a1_RE95,2046,p73,2.103783028
a1_RE95,2046,p74,0.022696364
a1_RE95,2046,p75,2.651242801
a1_RE95,2046,p76,4.989587238
a1_RE95,2046,p77,2.165465703
a1_RE95,2046,p78,3.127183861
a1_RE95,2046,p79,1.162080341
a1_RE95,2046,p8,0.102537273
a1_RE95,2046,p80,8.626596992
a1_RE95,2046,p81,3.964759366
a1_RE95,2046,p82,5.80026757
a1_RE95,2046,p83,13.19429456
a1_RE95,2046,p84,8.129771935
a1_RE95,2046,p85,8.992147369
a1_RE95,2046,p86,20.84385842
a1_RE95,2046,p87,18.98797205
a1_RE95,2046,p88,21.12090948
a1_RE95,2046,p89,10.86917213
a1_RE95,2046,p9,22.0724847
a1_RE95,2046,p90,1.859735695
a1_RE95,2046,p91,25.39906615
a1_RE95,2046,p92,57.92657599
a1_RE95,2046,p93,0.54636765
a1_RE95,2046,p94,62.01643818
a1_RE95,2046,p95,78.91384482
a1_RE95,2046,p96,44.3126793
a1_RE95,2046,p97,60.29727268
a1_RE95,2046,p98,6.154890364
a1_RE95,2046,p99,30.659095
a1_RE95,2048,p1,2.13726873
a1_RE95,2048,p10,47.67760451
a1_RE95,2048,p100,0.140757222
a1_RE95,2048,p101,65.91465473
a1_RE95,2048,p102,46.57927485
a1_RE95,2048,p103,16.7502138
a1_RE95,2048,p104,17.53246388
a1_RE95,2048,p105,8.067695149
a1_RE95,2048,p106,12.75604859
a1_RE95,2048,p107,4.292466992
a1_RE95,2048,p108,29.08397924
a1_RE95,2048,p109,10.95122753
a1_RE95,2048,p11,4.123427206
a1_RE95,2048,p110,1.78199849
a1_RE95,2048,p111,23.34366574
a1_RE95,2048,p112,7.566744695
a1_RE95,2048,p113,13.86046056
a1_RE95,2048,p114,9.588313424
a1_RE95,2048,p115,1.328769822
a1_RE95,2048,p116,17.22183376
a1_RE95,2048,p117,0.112894672
a1_RE95,2048,p118,8.076429978
a1_RE95,2048,p119,0.092091818
a1_RE95,2048,p12,1.604073284
a1_RE95,2048,p120,0.064032727
a1_RE95,2048,p121,0.259440909
a1_RE95,2048,p122,45.64603276
a1_RE95,2048,p123,17.98740871
a1_RE95,2048,p124,0.031860909
a1_RE95,2048,p125,7.715673385
a1_RE95,2048,p126,13.84389702
a1_RE95,2048,p127,47.69632846
a1_RE95,2048,p128,2.263998182
a1_RE95,2048,p129,1.90514186
a1_RE95,2048,p13,11.75903958
a1_RE95,2048,p130,3.293846032
a1_RE95,2048,p131,24.42707114
a1_RE95,2048,p132,5.185020499
a1_RE95,2048,p133,0.981477566
a1_RE95,2048,p134,1.203144909
a1_RE95,2048,p14,0.087901818
a1_RE95,2048,p15,0.331067273
a1_RE95,2048,p16,0.257772727
a1_RE95,2048,p17,0.1209
a1_RE95,2048,p18,0.102932727
a1_RE95,2048,p19,0.002794545
a1_RE95,2048,p2,5.73596536
a1_RE95,2048,p20,0.063327273
a1_RE95,2048,p21,0.302471053
a1_RE95,2048,p22,0.007359091
a1_RE95,2048,p23,0.016036364
a1_RE95,2048,p24,0.13899603
a1_RE95,2048,p25,7.997024369
a1_RE95,2048,p26,0.963570821
a1_RE95,2048,p27,10.78473014
a1_RE95,2048,p28,15.12947018
a1_RE95,2048,p29,3.741367491
a1_RE95,2048,p3,10.49246056
a1_RE95,2048,p30,16.68562292
a1_RE95,2048,p31,5.740098976
a1_RE95,2048,p32,0.581372735
a1_RE95,2048,p33,11.65904056
a1_RE95,2048,p34,1.397442043
a1_RE95,2048,p35,0.01977
a1_RE95,2048,p36,1.730606979
a1_RE95,2048,p37,2.479262672
a1_RE95,2048,p38,3.609598669
a1_RE95,2048,p39,0.035177273
a1_RE95,2048,p4,8.70186299
a1_RE95,2048,p40,1.952220201
a1_RE95,2048,p41,7.846396852
a1_RE95,2048,p42,1.310400701
a1_RE95,2048,p43,4.769539298
a1_RE95,2048,p44,1.932319618
a1_RE95,2048,p45,6.122162271
a1_RE95,2048,p46,0.372505455
a1_RE95,2048,p47,0.136088377
a1_RE95,2048,p48,5.23253682
a1_RE95,2048,p49,0.015983636
a1_RE95,2048,p5,1.628973411
a1_RE95,2048,p50,5.416745545
a1_RE95,2048,p51,9.748504725
a1_RE95,2048,p52,0.418628129
a1_RE95,2048,p53,7.76313946
a1_RE95,2048,p54,3.189549724
a1_RE95,2048,p55,9.181344235
a1_RE95,2048,p56,0.315041818
a1_RE95,2048,p57,8.939642318
a1_RE95,2048,p58,5.158399148
a1_RE95,2048,p59,4.280189081
a1_RE95,2048,p6,1.87908614
a1_RE95,2048,p60,9.819982934
a1_RE95,2048,p61,10.49668939
a1_RE95,2048,p62,1.444533496
a1_RE95,2048,p63,24.5428231
a1_RE95,2048,p64,17.54313851
a1_RE95,2048,p65,5.845777819
a1_RE95,2048,p66,33.93088766
a1_RE95,2048,p67,29.20499353
a1_RE95,2048,p68,1.296497518
a1_RE95,2048,p69,0.088274545
a1_RE95,2048,p7,0.617749435
a1_RE95,2048,p70,1.097274769
a1_RE95,2048,p71,0.279456966
a1_RE95,2048,p72,1.037167477
a1_RE95,2048,p73,2.11099121
a1_RE95,2048,p74,0.026265455
a1_RE95,2048,p75,2.753326839
a1_RE95,2048,p76,5.094822879
a1_RE95,2048,p77,2.163644794
a1_RE95,2048,p78,3.133632043
a1_RE95,2048,p79,1.934452133
a1_RE95,2048,p8,0.104500909
a1_RE95,2048,p80,8.801469035
a1_RE95,2048,p81,3.96798482
a1_RE95,2048,p82,5.801705752
a1_RE95,2048,p83,13.19646274
a1_RE95,2048,p84,8.14786315
a1_RE95,2048,p85,9.098244321
a1_RE95,2048,p86,20.84917296
a1_RE95,2048,p87,19.03523149
a1_RE95,2048,p88,21.14052312
a1_RE95,2048,p89,11.00247213
a1_RE95,2048,p9,24.11034626
a1_RE95,2048,p90,1.840192968
a1_RE95,2048,p91,25.6872527
a1_RE95,2048,p92,61.22454863
a1_RE95,2048,p93,0.561533105
a1_RE95,2048,p94,66.48634289
a1_RE95,2048,p95,83.55025583
a1_RE95,2048,p96,46.49758601
a1_RE95,2048,p97,67.23596417
a1_RE95,2048,p98,5.837774644
a1_RE95,2048,p99,31.53306972
a1_RE95,2050,p1,2.159850548
a1_RE95,2050,p10,49.84530712
a1_RE95,2050,p100,0.152506312
a1_RE95,2050,p101,71.88929643
a1_RE95,2050,p102,46.72813121
a1_RE95,2050,p103,16.98488107
a1_RE95,2050,p104,18.74445186
a1_RE95,2050,p105,11.87971587
a1_RE95,2050,p106,12.78630404
a1_RE95,2050,p107,4.900032091
a1_RE95,2050,p108,29.09259561
a1_RE95,2050,p109,11.0173539
a1_RE95,2050,p11,4.148758115
a1_RE95,2050,p110,1.78590758
a1_RE95,2050,p111,23.45320301
a1_RE95,2050,p112,7.880844614
a1_RE95,2050,p113,16.16720185
a1_RE95,2050,p114,9.433698299
a1_RE95,2050,p115,1.419854865
a1_RE95,2050,p116,17.24618467
a1_RE95,2050,p117,0.149668309
a1_RE95,2050,p118,8.880152362
a1_RE95,2050,p119,0.093537273
a1_RE95,2050,p12,1.263416012
a1_RE95,2050,p120,0.065155455
a1_RE95,2050,p121,0.200332727
a1_RE95,2050,p122,49.25110783
a1_RE95,2050,p123,10.3549956
a1_RE95,2050,p124,0.035159091
a1_RE95,2050,p125,7.72899793
a1_RE95,2050,p126,13.74757278
a1_RE95,2050,p127,47.55707028
a1_RE95,2050,p128,2.283174545
a1_RE95,2050,p129,1.916615497
a1_RE95,2050,p13,11.69131767
a1_RE95,2050,p130,3.304743304
a1_RE95,2050,p131,24.43657296
a1_RE95,2050,p132,5.190583729
a1_RE95,2050,p133,0.918048476
a1_RE95,2050,p134,1.219796727
a1_RE95,2050,p14,0.091899091
a1_RE95,2050,p15,0.350722727
a1_RE95,2050,p16,0.170587273
a1_RE95,2050,p17,0.126132727
a1_RE95,2050,p18,0.106826364
a1_RE95,2050,p19,0.002908182
a1_RE95,2050,p2,5.757729906
a1_RE95,2050,p20,0.065074545
a1_RE95,2050,p21,0.309214689
a1_RE95,2050,p22,0.008028182
a1_RE95,2050,p23,0.017783636
a1_RE95,2050,p24,0.144976939
a1_RE95,2050,p25,9.312022739
a1_RE95,2050,p26,0.910389003
a1_RE95,2050,p27,10.85212286
a1_RE95,2050,p28,15.04418746
a1_RE95,2050,p29,3.744724706
a1_RE95,2050,p3,10.52152601
a1_RE95,2050,p30,16.82759928
a1_RE95,2050,p31,5.816518976
a1_RE95,2050,p32,0.583741826
a1_RE95,2050,p33,11.79228692
a1_RE95,2050,p34,1.782538196
a1_RE95,2050,p35,0.020372727
a1_RE95,2050,p36,1.73558516
a1_RE95,2050,p37,2.48546449
a1_RE95,2050,p38,3.876265381
a1_RE95,2050,p39,0.257445677
a1_RE95,2050,p4,8.703831172
a1_RE95,2050,p40,1.970147474
a1_RE95,2050,p41,7.876869579
a1_RE95,2050,p42,1.311629792
a1_RE95,2050,p43,4.691079717
a1_RE95,2050,p44,1.926949618
a1_RE95,2050,p45,6.137454998
a1_RE95,2050,p46,0.367659091
a1_RE95,2050,p47,0.361000933
a1_RE95,2050,p48,9.204263705
a1_RE95,2050,p49,0.017112727
a1_RE95,2050,p5,2.434580127
a1_RE95,2050,p50,6.907795123
a1_RE95,2050,p51,10.24819184
a1_RE95,2050,p52,0.421450856
a1_RE95,2050,p53,7.825921279
a1_RE95,2050,p54,3.246557906
a1_RE95,2050,p55,9.743539206
a1_RE95,2050,p56,0.333333636
a1_RE95,2050,p57,8.974391409
a1_RE95,2050,p58,6.969564511
a1_RE95,2050,p59,4.323300899
a1_RE95,2050,p6,1.940304322
a1_RE95,2050,p60,9.311014752
a1_RE95,2050,p61,10.19405029
a1_RE95,2050,p62,2.743019937
a1_RE95,2050,p63,24.23412129
a1_RE95,2050,p64,17.43747224
a1_RE95,2050,p65,5.981007898
a1_RE95,2050,p66,34.00398129
a1_RE95,2050,p67,29.30553444
a1_RE95,2050,p68,1.292784791
a1_RE95,2050,p69,0.096398182
a1_RE95,2050,p7,2.125985133
a1_RE95,2050,p70,1.154516587
a1_RE95,2050,p71,0.325746561
a1_RE95,2050,p72,1.170962931
a1_RE95,2050,p73,2.118188482
a1_RE95,2050,p74,0.02919
a1_RE95,2050,p75,2.769499567
a1_RE95,2050,p76,5.101104697
a1_RE95,2050,p77,2.159830248
a1_RE95,2050,p78,3.132489315
a1_RE95,2050,p79,1.938746644
a1_RE95,2050,p8,0.100065455
a1_RE95,2050,p80,8.802879045
a1_RE95,2050,p81,3.871402093
a1_RE95,2050,p82,5.654571835
a1_RE95,2050,p83,13.19734274
a1_RE95,2050,p84,8.168451332
a1_RE95,2050,p85,9.224056028
a1_RE95,2050,p86,20.85622569
a1_RE95,2050,p87,19.28601422
a1_RE95,2050,p88,21.16119857
a1_RE95,2050,p89,11.08742213
a1_RE95,2050,p9,26.76478425
a1_RE95,2050,p90,5.382612616
a1_RE95,2050,p91,26.64042052
a1_RE95,2050,p92,64.6056768
a1_RE95,2050,p93,0.578934014
a1_RE95,2050,p94,70.84680605
a1_RE95,2050,p95,86.70495013
a1_RE95,2050,p96,46.85757949
a1_RE95,2050,p97,69.75003634
a1_RE95,2050,p98,7.166129455
a1_RE95,2050,p99,31.92595913
a1_Ref,2010,p1,1.55E-05
a1_Ref,2010,p10,0.486022727
a1_Ref,2010,p100,0
a1_Ref,2010,p101,0.021315455
a1_Ref,2010,p102,0.014624545
a1_Ref,2010,p103,0
a1_Ref,2010,p104,0
a1_Ref,2010,p105,0
a1_Ref,2010,p106,0
a1_Ref,2010,p107,0
a1_Ref,2010,p108,0
a1_Ref,2010,p109,0
a1_Ref,2010,p11,0.097616364
a1_Ref,2010,p110,0
a1_Ref,2010,p111,2.73E-05
a1_Ref,2010,p112,0.01
a1_Ref,2010,p113,0.001100909
a1_Ref,2010,p114,0
a1_Ref,2010,p115,0.000398182
a1_Ref,2010,p116,0
a1_Ref,2010,p117,0
a1_Ref,2010,p118,0
a1_Ref,2010,p119,0.000112727
a1_Ref,2010,p12,0.000370909
a1_Ref,2010,p120,0.000277273
a1_Ref,2010,p121,0
a1_Ref,2010,p122,0.006117273
a1_Ref,2010,p123,0.001401818
a1_Ref,2010,p124,0
a1_Ref,2010,p125,0.000861818
a1_Ref,2010,p126,0.022560909
a1_Ref,2010,p127,0.002961818
a1_Ref,2010,p128,0.00656
a1_Ref,2010,p129,0.000171818
a1_Ref,2010,p13,0.048494545
a1_Ref,2010,p130,0
a1_Ref,2010,p131,0.006069091
a1_Ref,2010,p132,0.001238182
a1_Ref,2010,p133,0
a1_Ref,2010,p134,0.00131
a1_Ref,2010,p14,0
a1_Ref,2010,p15,0
a1_Ref,2010,p16,0
a1_Ref,2010,p17,0
a1_Ref,2010,p18,0
a1_Ref,2010,p19,0
a1_Ref,2010,p2,0
a1_Ref,2010,p20,0
a1_Ref,2010,p21,0
a1_Ref,2010,p22,0
a1_Ref,2010,p23,0
a1_Ref,2010,p24,0
a1_Ref,2010,p25,0
a1_Ref,2010,p26,0
a1_Ref,2010,p27,0.000392727
a1_Ref,2010,p28,0.010719091
a1_Ref,2010,p29,3.00E-05
a1_Ref,2010,p3,6.91E-05
a1_Ref,2010,p30,0.004314545
a1_Ref,2010,p31,0.030591818
a1_Ref,2010,p32,0
a1_Ref,2010,p33,0.003196364
a1_Ref,2010,p34,0.01978
a1_Ref,2010,p35,0
a1_Ref,2010,p36,0
a1_Ref,2010,p37,0
a1_Ref,2010,p38,0
a1_Ref,2010,p39,0
a1_Ref,2010,p4,0.000109091
a1_Ref,2010,p40,0
a1_Ref,2010,p41,0
a1_Ref,2010,p42,0
a1_Ref,2010,p43,0
a1_Ref,2010,p44,0
a1_Ref,2010,p45,0
a1_Ref,2010,p46,3.45E-05
a1_Ref,2010,p47,7.09E-05
a1_Ref,2010,p48,1.45E-05
a1_Ref,2010,p49,0
a1_Ref,2010,p5,0.005198182
a1_Ref,2010,p50,0
a1_Ref,2010,p51,0
a1_Ref,2010,p52,0
a1_Ref,2010,p53,0
a1_Ref,2010,p54,8.64E-05
a1_Ref,2010,p55,6.36E-06
a1_Ref,2010,p56,0
a1_Ref,2010,p57,0.000619091
a1_Ref,2010,p58,0.002702727
a1_Ref,2010,p59,0.000205455
a1_Ref,2010,p6,0.000224545
a1_Ref,2010,p60,1.09E-05
a1_Ref,2010,p61,7.27E-06
a1_Ref,2010,p62,5.82E-05
a1_Ref,2010,p63,0.000183636
a1_Ref,2010,p64,1.55E-05
a1_Ref,2010,p65,0.013568182
a1_Ref,2010,p66,6.36E-06
a1_Ref,2010,p67,4.55E-05
a1_Ref,2010,p68,0
a1_Ref,2010,p69,0
a1_Ref,2010,p7,3.91E-05
a1_Ref,2010,p70,0
a1_Ref,2010,p71,4.45E-05
a1_Ref,2010,p72,4.64E-05
a1_Ref,2010,p73,0
a1_Ref,2010,p74,0
a1_Ref,2010,p75,4.45E-05
a1_Ref,2010,p76,3.64E-06
a1_Ref,2010,p77,0
a1_Ref,2010,p78,4.00E-05
a1_Ref,2010,p79,9.27E-05
a1_Ref,2010,p8,0.000745455
a1_Ref,2010,p80,0.000323636
a1_Ref,2010,p81,8.18E-05
a1_Ref,2010,p82,0
a1_Ref,2010,p83,3.27E-05
a1_Ref,2010,p84,0
a1_Ref,2010,p85,0
a1_Ref,2010,p86,0
a1_Ref,2010,p87,0
a1_Ref,2010,p88,0
a1_Ref,2010,p89,0
a1_Ref,2010,p9,0.412063636
a1_Ref,2010,p90,0
a1_Ref,2010,p91,0.000394545
a1_Ref,2010,p92,0.000104545
a1_Ref,2010,p93,0
a1_Ref,2010,p94,0.000793636
a1_Ref,2010,p95,0
a1_Ref,2010,p96,0
a1_Ref,2010,p97,0.007655455
a1_Ref,2010,p98,0.002195455
a1_Ref,2010,p99,0
a1_Ref,2012,p1,0.009393636
a1_Ref,2012,p10,1.05695
a1_Ref,2012,p100,0
a1_Ref,2012,p101,0.061063636
a1_Ref,2012,p102,0.022943636
a1_Ref,2012,p103,0
a1_Ref,2012,p104,0
a1_Ref,2012,p105,0.0075
a1_Ref,2012,p106,0.002
a1_Ref,2012,p107,0
a1_Ref,2012,p108,0
a1_Ref,2012,p109,0
a1_Ref,2012,p11,0.124162727
a1_Ref,2012,p110,0
a1_Ref,2012,p111,0.016737273
a1_Ref,2012,p112,0.041817273
a1_Ref,2012,p113,0.006108182
a1_Ref,2012,p114,0.005146364
a1_Ref,2012,p115,0.033661818
a1_Ref,2012,p116,0
a1_Ref,2012,p117,0
a1_Ref,2012,p118,0
a1_Ref,2012,p119,0.003733636
a1_Ref,2012,p12,0.034734545
a1_Ref,2012,p120,0.002618182
a1_Ref,2012,p121,0.021252727
a1_Ref,2012,p122,0.150713636
a1_Ref,2012,p123,0.085429091
a1_Ref,2012,p124,0
a1_Ref,2012,p125,0.0403
a1_Ref,2012,p126,0.995636364
a1_Ref,2012,p127,0.098052727
a1_Ref,2012,p128,0.058083636
a1_Ref,2012,p129,0.017390909
a1_Ref,2012,p13,0.288974545
a1_Ref,2012,p130,0
a1_Ref,2012,p131,0.218281818
a1_Ref,2012,p132,0.033272727
a1_Ref,2012,p133,0
a1_Ref,2012,p134,0.005127273
a1_Ref,2012,p14,0
a1_Ref,2012,p15,0
a1_Ref,2012,p16,0
a1_Ref,2012,p17,0
a1_Ref,2012,p18,0
a1_Ref,2012,p19,0
a1_Ref,2012,p2,0.003271818
a1_Ref,2012,p20,0
a1_Ref,2012,p21,0
a1_Ref,2012,p22,0
a1_Ref,2012,p23,0
a1_Ref,2012,p24,0
a1_Ref,2012,p25,0.0013
a1_Ref,2012,p26,0
a1_Ref,2012,p27,0.022023636
a1_Ref,2012,p28,0.811519091
a1_Ref,2012,p29,0.003593636
a1_Ref,2012,p3,0.001617273
a1_Ref,2012,p30,0.087436364
a1_Ref,2012,p31,0.131929091
a1_Ref,2012,p32,0
a1_Ref,2012,p33,0.126765455
a1_Ref,2012,p34,0.121561818
a1_Ref,2012,p35,0
a1_Ref,2012,p36,0
a1_Ref,2012,p37,0
a1_Ref,2012,p38,0
a1_Ref,2012,p39,0
a1_Ref,2012,p4,0.000353636
a1_Ref,2012,p40,0
a1_Ref,2012,p41,0
a1_Ref,2012,p42,0
a1_Ref,2012,p43,0
a1_Ref,2012,p44,0
a1_Ref,2012,p45,0
a1_Ref,2012,p46,0.001947273
a1_Ref,2012,p47,0.057107273
a1_Ref,2012,p48,0.002710909
a1_Ref,2012,p49,0
a1_Ref,2012,p5,0.042406364
a1_Ref,2012,p50,0
a1_Ref,2012,p51,0
a1_Ref,2012,p52,0
a1_Ref,2012,p53,0
a1_Ref,2012,p54,0.002504545
a1_Ref,2012,p55,0.001546364
a1_Ref,2012,p56,0
a1_Ref,2012,p57,0.001124545
a1_Ref,2012,p58,0.003009091
a1_Ref,2012,p59,0.001106364
a1_Ref,2012,p6,0.00889
a1_Ref,2012,p60,0.000406364
a1_Ref,2012,p61,0.000679091
a1_Ref,2012,p62,0.000375455
a1_Ref,2012,p63,0.011134545
a1_Ref,2012,p64,0.035331818
a1_Ref,2012,p65,0.049669091
a1_Ref,2012,p66,0.002614545
a1_Ref,2012,p67,0.004929091
a1_Ref,2012,p68,0
a1_Ref,2012,p69,0
a1_Ref,2012,p7,0.007858182
a1_Ref,2012,p70,0
a1_Ref,2012,p71,0.000237273
a1_Ref,2012,p72,0.003996364
a1_Ref,2012,p73,0.000225455
a1_Ref,2012,p74,0
a1_Ref,2012,p75,0.001030909
a1_Ref,2012,p76,0.002195455
a1_Ref,2012,p77,0.000754545
a1_Ref,2012,p78,0.001532727
a1_Ref,2012,p79,0.002157273
a1_Ref,2012,p8,0.007994545
a1_Ref,2012,p80,0.030242727
a1_Ref,2012,p81,0.000872727
a1_Ref,2012,p82,0.000307273
a1_Ref,2012,p83,0.000359091
a1_Ref,2012,p84,0.000853636
a1_Ref,2012,p85,0
a1_Ref,2012,p86,0
a1_Ref,2012,p87,0
a1_Ref,2012,p88,0
a1_Ref,2012,p89,0
a1_Ref,2012,p9,0.968129091
a1_Ref,2012,p90,0
a1_Ref,2012,p91,0.00232
a1_Ref,2012,p92,0.044345455
a1_Ref,2012,p93,0
a1_Ref,2012,p94,0.021545455
a1_Ref,2012,p95,0
a1_Ref,2012,p96,0
a1_Ref,2012,p97,0.058629091
a1_Ref,2012,p98,0.10678
a1_Ref,2012,p99,0
a1_Ref,2014,p1,0.022368182
a1_Ref,2014,p10,4.666534636
a1_Ref,2014,p100,0.000441818
a1_Ref,2014,p101,0.093159091
a1_Ref,2014,p102,0.032365455
a1_Ref,2014,p103,0.0116
a1_Ref,2014,p104,0.000898182
a1_Ref,2014,p105,0.016709091
a1_Ref,2014,p106,0.080486364
a1_Ref,2014,p107,0.002394545
a1_Ref,2014,p108,0.000125455
a1_Ref,2014,p109,0.000145455
a1_Ref,2014,p11,0.254816364
a1_Ref,2014,p110,5.36E-05
a1_Ref,2014,p111,0.024606364
a1_Ref,2014,p112,0.060868182
a1_Ref,2014,p113,0.009905455
a1_Ref,2014,p114,0.009872727
a1_Ref,2014,p115,0.053354545
a1_Ref,2014,p116,0.020663636
a1_Ref,2014,p117,0.002273636
a1_Ref,2014,p118,0.002109091
a1_Ref,2014,p119,0.00865
a1_Ref,2014,p12,0.049285455
a1_Ref,2014,p120,0.006767273
a1_Ref,2014,p121,0.062351818
a1_Ref,2014,p122,0.169060909
a1_Ref,2014,p123,0.182776364
a1_Ref,2014,p124,6.55E-05
a1_Ref,2014,p125,0.053255455
a1_Ref,2014,p126,1.450418182
a1_Ref,2014,p127,0.26285
a1_Ref,2014,p128,0.096323636
a1_Ref,2014,p129,0.059547273
a1_Ref,2014,p13,0.590949091
a1_Ref,2014,p130,0.00471
a1_Ref,2014,p131,0.932922727
a1_Ref,2014,p132,0.11571
a1_Ref,2014,p133,0.008274545
a1_Ref,2014,p134,0.022936364
a1_Ref,2014,p14,0.000192727
a1_Ref,2014,p15,0.000352727
a1_Ref,2014,p16,0.000177273
a1_Ref,2014,p17,0.000311818
a1_Ref,2014,p18,0.000276364
a1_Ref,2014,p19,8.18E-06
a1_Ref,2014,p2,0.005422727
a1_Ref,2014,p20,0.000146364
a1_Ref,2014,p21,0.0001
a1_Ref,2014,p22,1.82E-05
a1_Ref,2014,p23,3.36E-05
a1_Ref,2014,p24,0.000168182
a1_Ref,2014,p25,0.016435455
a1_Ref,2014,p26,0.000857273
a1_Ref,2014,p27,0.029583636
a1_Ref,2014,p28,1.381289091
a1_Ref,2014,p29,0.012508182
a1_Ref,2014,p3,0.006367273
a1_Ref,2014,p30,0.222540909
a1_Ref,2014,p31,0.240456364
a1_Ref,2014,p32,0.003461818
a1_Ref,2014,p33,0.193242727
a1_Ref,2014,p34,0.174802727
a1_Ref,2014,p35,7.09E-05
a1_Ref,2014,p36,0.010274545
a1_Ref,2014,p37,0.012662727
a1_Ref,2014,p38,0.019474545
a1_Ref,2014,p39,0.002309091
a1_Ref,2014,p4,0.000975455
a1_Ref,2014,p40,0.010352727
a1_Ref,2014,p41,0.010275455
a1_Ref,2014,p42,0.000446364
a1_Ref,2014,p43,0.013817273
a1_Ref,2014,p44,0.002449091
a1_Ref,2014,p45,0.005012727
a1_Ref,2014,p46,0.00302
a1_Ref,2014,p47,0.069089091
a1_Ref,2014,p48,0.010610909
a1_Ref,2014,p49,9.09E-06
a1_Ref,2014,p5,0.05436
