tech,scenario,region,year,Capacity (GW)
distpv,a1_RE95,p23,2034,0.000648636
distpv,a1_RE95,p23,2036,0.000659545
distpv,a1_RE95,p23,2038,0.000662273
distpv,a1_RE95,p23,2040,0.000809091
distpv,a1_RE95,p23,2042,0.000800909
distpv,a1_RE95,p23,2044,0.000490455
distpv,a1_RE95,p23,2046,0.000625
distpv,a1_RE95,p23,2048,0.000841818
distpv,a1_RE95,p23,2050,0.000873636
distpv,a1_RE95,p24,2012,0
distpv,a1_RE95,p24,2014,8.41E-05
distpv,a1_RE95,p24,2016,0.000161818
distpv,a1_RE95,p24,2018,0.000542727
distpv,a1_RE95,p24,2020,0.000382273
distpv,a1_RE95,p24,2022,0.000470909
distpv,a1_RE95,p24,2024,0.000679545
distpv,a1_RE95,p24,2026,0.001045909
distpv,a1_RE95,p24,2028,0.001556364
distpv,a1_RE95,p24,2030,0.002185909
distpv,a1_RE95,p24,2032,0.002119545
distpv,a1_RE95,p24,2034,0.002178636
distpv,a1_RE95,p24,2036,0.002440455
distpv,a1_RE95,p24,2038,0.002633182
distpv,a1_RE95,p24,2040,0.003277727
distpv,a1_RE95,p24,2042,0.003552273
distpv,a1_RE95,p24,2044,0.001865909
distpv,a1_RE95,p24,2046,0.002275909
distpv,a1_RE95,p24,2048,0.002790909
distpv,a1_RE95,p24,2050,0.002990455
distpv,a1_RE95,p25,2012,0
distpv,a1_RE95,p25,2014,0.007567727
distpv,a1_RE95,p25,2016,0.062927727
distpv,a1_RE95,p25,2018,0.063196364
distpv,a1_RE95,p25,2020,0.055235909
distpv,a1_RE95,p25,2022,0.021288636
distpv,a1_RE95,p25,2024,0.008248636
distpv,a1_RE95,p25,2026,0.008130909
distpv,a1_RE95,p25,2028,0.013625455
distpv,a1_RE95,p25,2030,0.034837273
distpv,a1_RE95,p25,2032,0.027083182
distpv,a1_RE95,p25,2034,0.022275455
distpv,a1_RE95,p25,2036,0.025935909
distpv,a1_RE95,p25,2038,0.019875909
distpv,a1_RE95,p25,2040,0.02887
distpv,a1_RE95,p25,2042,0.027233182
distpv,a1_RE95,p25,2044,0.027040455
distpv,a1_RE95,p25,2046,0.008814091
distpv,a1_RE95,p25,2048,0.036243182
distpv,a1_RE95,p25,2050,0.035905
distpv,a1_RE95,p26,2012,0
distpv,a1_RE95,p26,2014,0.000428636
distpv,a1_RE95,p26,2016,0.004309091
distpv,a1_RE95,p26,2018,0.003825909
distpv,a1_RE95,p26,2020,0.002616364
distpv,a1_RE95,p26,2022,0.000885455
distpv,a1_RE95,p26,2024,0.000260909
distpv,a1_RE95,p26,2026,0.000226818
distpv,a1_RE95,p26,2028,0.000583636
distpv,a1_RE95,p26,2030,0.001550455
distpv,a1_RE95,p26,2032,0.001329091
distpv,a1_RE95,p26,2034,0.001164545
distpv,a1_RE95,p26,2036,0.001357727
distpv,a1_RE95,p26,2038,0.001031364
distpv,a1_RE95,p26,2040,0.001483182
distpv,a1_RE95,p26,2042,0.001404091
distpv,a1_RE95,p26,2044,0.001259091
distpv,a1_RE95,p26,2046,7.27E-05
distpv,a1_RE95,p26,2048,0.001590455
distpv,a1_RE95,p26,2050,0.002209091
distpv,a1_RE95,p27,2012,0.005565455
distpv,a1_RE95,p27,2014,0.00378
distpv,a1_RE95,p27,2016,0.007519545
distpv,a1_RE95,p27,2018,0.009515455
distpv,a1_RE95,p27,2020,0.002054545
distpv,a1_RE95,p27,2022,0.000466364
distpv,a1_RE95,p27,2024,0.00126
distpv,a1_RE95,p27,2026,0.003113636
distpv,a1_RE95,p27,2028,0.004846818
distpv,a1_RE95,p27,2030,0.007275
distpv,a1_RE95,p27,2032,0.006670909
distpv,a1_RE95,p27,2034,0.000955455
distpv,a1_RE95,p27,2036,0.000892727
distpv,a1_RE95,p27,2038,0.000787727
distpv,a1_RE95,p27,2040,0.000765455
distpv,a1_RE95,p27,2042,0.00075
distpv,a1_RE95,p27,2044,0.000717727
distpv,a1_RE95,p27,2046,0.000673636
distpv,a1_RE95,p27,2048,0.001138182
distpv,a1_RE95,p27,2050,0.001196364
distpv,a1_RE95,p28,2012,0.11325
distpv,a1_RE95,p28,2014,0.098835
distpv,a1_RE95,p28,2016,0.114631364
distpv,a1_RE95,p28,2018,0.147320909
distpv,a1_RE95,p28,2020,0.034586364
distpv,a1_RE95,p28,2022,0.023616364
distpv,a1_RE95,p28,2024,0.031277727
distpv,a1_RE95,p28,2026,0.046954091
distpv,a1_RE95,p28,2028,0.063295909
distpv,a1_RE95,p28,2030,0.107617273
distpv,a1_RE95,p28,2032,0.096841364
distpv,a1_RE95,p28,2034,0.056138182
distpv,a1_RE95,p28,2036,0.047599091
distpv,a1_RE95,p28,2038,0.041727727
distpv,a1_RE95,p28,2040,0.039959091
distpv,a1_RE95,p28,2042,0.037035455
distpv,a1_RE95,p28,2044,0.032658636
distpv,a1_RE95,p28,2046,0.027188182
distpv,a1_RE95,p28,2048,0.030196818
distpv,a1_RE95,p28,2050,0.029608636
distpv,a1_RE95,p29,2012,0.001781818
distpv,a1_RE95,p29,2014,0.000307273
distpv,a1_RE95,p29,2016,0.001198636
distpv,a1_RE95,p29,2018,0.001425909
distpv,a1_RE95,p29,2020,0.000220909
distpv,a1_RE95,p29,2022,0.000104545
distpv,a1_RE95,p29,2024,0.000148182
distpv,a1_RE95,p29,2026,0.000282727
distpv,a1_RE95,p29,2028,0.000597727
distpv,a1_RE95,p29,2030,0.000918182
distpv,a1_RE95,p29,2032,0.000818636
distpv,a1_RE95,p29,2034,0.000405909
distpv,a1_RE95,p29,2036,0.000408636
distpv,a1_RE95,p29,2038,0.000324091
distpv,a1_RE95,p29,2040,0.000236818
distpv,a1_RE95,p29,2042,0.000231364
distpv,a1_RE95,p29,2044,0.000195
distpv,a1_RE95,p29,2046,0.000182273
distpv,a1_RE95,p29,2048,0.00025
distpv,a1_RE95,p29,2050,0.000262727
distpv,a1_RE95,p3,2012,0.000774091
distpv,a1_RE95,p3,2014,0.002375
distpv,a1_RE95,p3,2016,0.004869091
distpv,a1_RE95,p3,2018,0.005115455
distpv,a1_RE95,p3,2020,0.005183182
distpv,a1_RE95,p3,2022,0.000658182
distpv,a1_RE95,p3,2024,0.001722273
distpv,a1_RE95,p3,2026,0.004388182
distpv,a1_RE95,p3,2028,0.006398182
distpv,a1_RE95,p3,2030,0.009567273
distpv,a1_RE95,p3,2032,0.007967273
distpv,a1_RE95,p3,2034,0.006729091
distpv,a1_RE95,p3,2036,0.005263636
distpv,a1_RE95,p3,2038,0.003782273
distpv,a1_RE95,p3,2040,0.004180455
distpv,a1_RE95,p3,2042,0.003537273
distpv,a1_RE95,p3,2044,0.003112273
distpv,a1_RE95,p3,2046,0.000832273
distpv,a1_RE95,p3,2048,0.004594091
distpv,a1_RE95,p3,2050,0.004932727
distpv,a1_RE95,p30,2012,0.021110909
distpv,a1_RE95,p30,2014,0.025752273
distpv,a1_RE95,p30,2016,0.041428182
distpv,a1_RE95,p30,2018,0.048067727
distpv,a1_RE95,p30,2020,0.007435909
distpv,a1_RE95,p30,2022,0.004588636
distpv,a1_RE95,p30,2024,0.006522727
distpv,a1_RE95,p30,2026,0.016897727
distpv,a1_RE95,p30,2028,0.030084545
distpv,a1_RE95,p30,2030,0.035820455
distpv,a1_RE95,p30,2032,0.029902727
distpv,a1_RE95,p30,2034,0.009163636
distpv,a1_RE95,p30,2036,0.008899545
distpv,a1_RE95,p30,2038,0.007077273
distpv,a1_RE95,p30,2040,0.007527727
distpv,a1_RE95,p30,2042,0.008058182
distpv,a1_RE95,p30,2044,0.007265
distpv,a1_RE95,p30,2046,0.005996364
distpv,a1_RE95,p30,2048,0.007295909
distpv,a1_RE95,p30,2050,0.007318182
distpv,a1_RE95,p31,2012,0.009418636
distpv,a1_RE95,p31,2014,0.010663636
distpv,a1_RE95,p31,2016,0.012515
distpv,a1_RE95,p31,2018,0.018470455
distpv,a1_RE95,p31,2020,0.024348636
distpv,a1_RE95,p31,2022,0.024615909
distpv,a1_RE95,p31,2024,0.033273182
distpv,a1_RE95,p31,2026,0.046883636
distpv,a1_RE95,p31,2028,0.063073636
distpv,a1_RE95,p31,2030,0.025455
distpv,a1_RE95,p31,2032,0.019706818
distpv,a1_RE95,p31,2034,0.016303182
distpv,a1_RE95,p31,2036,0.014996364
distpv,a1_RE95,p31,2038,0.013402727
distpv,a1_RE95,p31,2040,0.014704091
distpv,a1_RE95,p31,2042,0.013144545
distpv,a1_RE95,p31,2044,0.010861364
distpv,a1_RE95,p31,2046,0.009297273
distpv,a1_RE95,p31,2048,0.013699545
distpv,a1_RE95,p31,2050,0.01266
distpv,a1_RE95,p32,2012,0
distpv,a1_RE95,p32,2014,0.001730909
distpv,a1_RE95,p32,2016,0.001409091
distpv,a1_RE95,p32,2018,0.001512273
distpv,a1_RE95,p32,2020,0.000441818
distpv,a1_RE95,p32,2022,0.000314545
distpv,a1_RE95,p32,2024,0.000401364
distpv,a1_RE95,p32,2026,0.000667727
distpv,a1_RE95,p32,2028,0.000989091
distpv,a1_RE95,p32,2030,0.001506818
distpv,a1_RE95,p32,2032,0.001348182
distpv,a1_RE95,p32,2034,0.001237273
distpv,a1_RE95,p32,2036,0.001120455
distpv,a1_RE95,p32,2038,0.000998636
distpv,a1_RE95,p32,2040,0.001066818
distpv,a1_RE95,p32,2042,0.000919091
distpv,a1_RE95,p32,2044,0.000919091
distpv,a1_RE95,p32,2046,0.001053636
distpv,a1_RE95,p32,2048,0.001274091
distpv,a1_RE95,p32,2050,0.001184545
distpv,a1_RE95,p33,2012,0.059184545
distpv,a1_RE95,p33,2014,0.030388636
distpv,a1_RE95,p33,2016,0.031865909
distpv,a1_RE95,p33,2018,0.052498182
distpv,a1_RE95,p33,2020,0.024480455
distpv,a1_RE95,p33,2022,0.018778636
distpv,a1_RE95,p33,2024,0.025826818
distpv,a1_RE95,p33,2026,0.040448182
distpv,a1_RE95,p33,2028,0.058256818
distpv,a1_RE95,p33,2030,0.084539545
distpv,a1_RE95,p33,2032,0.084534545
distpv,a1_RE95,p33,2034,0.084117727
distpv,a1_RE95,p33,2036,0.080476364
distpv,a1_RE95,p33,2038,0.071234545
distpv,a1_RE95,p33,2040,0.068786364
distpv,a1_RE95,p33,2042,0.060388636
distpv,a1_RE95,p33,2044,0.046753636
distpv,a1_RE95,p33,2046,0.043805909
distpv,a1_RE95,p33,2048,0.05071
distpv,a1_RE95,p33,2050,0.048623182
distpv,a1_RE95,p34,2012,0.015140909
distpv,a1_RE95,p34,2014,0.026620455
distpv,a1_RE95,p34,2016,0.015288182
distpv,a1_RE95,p34,2018,0.026086818
distpv,a1_RE95,p34,2020,0.011798636
distpv,a1_RE95,p34,2022,0.009146818
distpv,a1_RE95,p34,2024,0.011454545
distpv,a1_RE95,p34,2026,0.017611818
distpv,a1_RE95,p34,2028,0.025166364
distpv,a1_RE95,p34,2030,0.034967273
distpv,a1_RE95,p34,2032,0.033885
distpv,a1_RE95,p34,2034,0.032996818
distpv,a1_RE95,p34,2036,0.030354545
distpv,a1_RE95,p34,2038,0.026288636
distpv,a1_RE95,p34,2040,0.024553636
distpv,a1_RE95,p34,2042,0.021285455
distpv,a1_RE95,p34,2044,0.015159545
distpv,a1_RE95,p34,2046,0.013775909
distpv,a1_RE95,p34,2048,0.015603182
distpv,a1_RE95,p34,2050,0.014118636
distpv,a1_RE95,p35,2012,0
distpv,a1_RE95,p35,2014,3.55E-05
distpv,a1_RE95,p35,2016,0.000172273
distpv,a1_RE95,p35,2018,0.000237273
distpv,a1_RE95,p35,2020,8.82E-05
distpv,a1_RE95,p35,2022,0.000120455
distpv,a1_RE95,p35,2024,0.000185455
distpv,a1_RE95,p35,2026,0.000332273
distpv,a1_RE95,p35,2028,0.000576364
distpv,a1_RE95,p35,2030,0.001108636
distpv,a1_RE95,p35,2032,0.001227727
distpv,a1_RE95,p35,2034,0.001239091
distpv,a1_RE95,p35,2036,0.001147727
distpv,a1_RE95,p35,2038,0.000929545
distpv,a1_RE95,p35,2040,0.000776364
distpv,a1_RE95,p35,2042,0.000617727
distpv,a1_RE95,p35,2044,0.000464091
distpv,a1_RE95,p35,2046,0.000381818
distpv,a1_RE95,p35,2048,0.000244545
distpv,a1_RE95,p35,2050,0.000301364
distpv,a1_RE95,p36,2012,0
distpv,a1_RE95,p36,2014,0.005137273
distpv,a1_RE95,p36,2016,0.003049091
distpv,a1_RE95,p36,2018,0.002993182
distpv,a1_RE95,p36,2020,0.000694091
distpv,a1_RE95,p36,2022,0.000573182
distpv,a1_RE95,p36,2024,0.000794091
distpv,a1_RE95,p36,2026,0.001234545
distpv,a1_RE95,p36,2028,0.001760455
distpv,a1_RE95,p36,2030,0.002831364
distpv,a1_RE95,p36,2032,0.002654545
distpv,a1_RE95,p36,2034,0.002412273
distpv,a1_RE95,p36,2036,0.002111364
distpv,a1_RE95,p36,2038,0.001697727
distpv,a1_RE95,p36,2040,0.001797727
distpv,a1_RE95,p36,2042,0.001626818
distpv,a1_RE95,p36,2044,0.002731818
distpv,a1_RE95,p36,2046,0.001402727
distpv,a1_RE95,p36,2048,0.001793182
distpv,a1_RE95,p36,2050,0.002489091
distpv,a1_RE95,p37,2012,0
distpv,a1_RE95,p37,2014,0.006331364
distpv,a1_RE95,p37,2016,0.003966818
distpv,a1_RE95,p37,2018,0.003879091
distpv,a1_RE95,p37,2020,0.000439545
distpv,a1_RE95,p37,2022,0.000282273
distpv,a1_RE95,p37,2024,0.000551364
distpv,a1_RE95,p37,2026,0.001238182
distpv,a1_RE95,p37,2028,0.001771818
distpv,a1_RE95,p37,2030,0.002983182
distpv,a1_RE95,p37,2032,0.002788636
distpv,a1_RE95,p37,2034,0.002713636
distpv,a1_RE95,p37,2036,0.002372727
distpv,a1_RE95,p37,2038,0.002080455
distpv,a1_RE95,p37,2040,0.002160455
distpv,a1_RE95,p37,2042,0.002478636
distpv,a1_RE95,p37,2044,0.003294545
distpv,a1_RE95,p37,2046,0.003294091
distpv,a1_RE95,p37,2048,0.003835
distpv,a1_RE95,p37,2050,0.003100909
distpv,a1_RE95,p38,2012,0
distpv,a1_RE95,p38,2014,0.009737273
distpv,a1_RE95,p38,2016,0.005607727
distpv,a1_RE95,p38,2018,0.005359545
distpv,a1_RE95,p38,2020,0.000854545
distpv,a1_RE95,p38,2022,0.000585
distpv,a1_RE95,p38,2024,0.001032727
distpv,a1_RE95,p38,2026,0.001899545
distpv,a1_RE95,p38,2028,0.002962727
distpv,a1_RE95,p38,2030,0.005344545
distpv,a1_RE95,p38,2032,0.005332273
distpv,a1_RE95,p38,2034,0.005227727
distpv,a1_RE95,p38,2036,0.004850909
distpv,a1_RE95,p38,2038,0.004514091
distpv,a1_RE95,p38,2040,0.004528182
distpv,a1_RE95,p38,2042,0.004415455
distpv,a1_RE95,p38,2044,0.006018636
distpv,a1_RE95,p38,2046,0.006588182
distpv,a1_RE95,p38,2048,0.006535
distpv,a1_RE95,p38,2050,0.005284545
distpv,a1_RE95,p39,2012,0
distpv,a1_RE95,p39,2014,0.001154545
distpv,a1_RE95,p39,2016,0.000638182
distpv,a1_RE95,p39,2018,0.000628182
distpv,a1_RE95,p39,2020,0.000165909
distpv,a1_RE95,p39,2022,0.000116364
distpv,a1_RE95,p39,2024,0.000175909
distpv,a1_RE95,p39,2026,0.000313182
distpv,a1_RE95,p39,2028,0.00055
distpv,a1_RE95,p39,2030,0.001460909
distpv,a1_RE95,p39,2032,0.001436364
distpv,a1_RE95,p39,2034,0.001531818
distpv,a1_RE95,p39,2036,0.001401364
distpv,a1_RE95,p39,2038,0.001252727
distpv,a1_RE95,p39,2040,0.001180455
distpv,a1_RE95,p39,2042,0.001005909
distpv,a1_RE95,p39,2044,0.001725
distpv,a1_RE95,p39,2046,0.001465455
distpv,a1_RE95,p39,2048,0.001386364
distpv,a1_RE95,p39,2050,0.001238182
distpv,a1_RE95,p4,2012,0.000122273
distpv,a1_RE95,p4,2014,0.000310909
distpv,a1_RE95,p4,2016,0.000322727
distpv,a1_RE95,p4,2018,0.000419545
distpv,a1_RE95,p4,2020,9.23E-05
distpv,a1_RE95,p4,2022,1.50E-05
distpv,a1_RE95,p4,2024,4.82E-05
distpv,a1_RE95,p4,2026,0.000136364
distpv,a1_RE95,p4,2028,0.00031
distpv,a1_RE95,p4,2030,0.000883182
distpv,a1_RE95,p4,2032,0.001546364
distpv,a1_RE95,p4,2034,0.001985
distpv,a1_RE95,p4,2036,0.001714091
distpv,a1_RE95,p4,2038,0.001078636
distpv,a1_RE95,p4,2040,0.001156818
distpv,a1_RE95,p4,2042,0.000883636
distpv,a1_RE95,p4,2044,0.000901364
distpv,a1_RE95,p4,2046,0.000308636
distpv,a1_RE95,p4,2048,0.001456364
distpv,a1_RE95,p4,2050,0.000984091
distpv,a1_RE95,p40,2012,0
distpv,a1_RE95,p40,2014,0.005176364
distpv,a1_RE95,p40,2016,0.003166364
distpv,a1_RE95,p40,2018,0.003198636
distpv,a1_RE95,p40,2020,0.000647727
distpv,a1_RE95,p40,2022,0.000370455
distpv,a1_RE95,p40,2024,0.000748182
distpv,a1_RE95,p40,2026,0.001430909
distpv,a1_RE95,p40,2028,0.00242
distpv,a1_RE95,p40,2030,0.005719545
distpv,a1_RE95,p40,2032,0.006131818
distpv,a1_RE95,p40,2034,0.007457273
distpv,a1_RE95,p40,2036,0.007707273
distpv,a1_RE95,p40,2038,0.007506364
distpv,a1_RE95,p40,2040,0.007586818
distpv,a1_RE95,p40,2042,0.00663
distpv,a1_RE95,p40,2044,0.010156364
distpv,a1_RE95,p40,2046,0.010072273
distpv,a1_RE95,p40,2048,0.009576818
distpv,a1_RE95,p40,2050,0.009113636
distpv,a1_RE95,p41,2012,0
distpv,a1_RE95,p41,2014,0.005137727
distpv,a1_RE95,p41,2016,0.003211364
distpv,a1_RE95,p41,2018,0.003045909
distpv,a1_RE95,p41,2020,0.000536364
distpv,a1_RE95,p41,2022,0.000305909
distpv,a1_RE95,p41,2024,0.000681364
distpv,a1_RE95,p41,2026,0.002172727
distpv,a1_RE95,p41,2028,0.003625
distpv,a1_RE95,p41,2030,0.007770455
distpv,a1_RE95,p41,2032,0.007352727
distpv,a1_RE95,p41,2034,0.007904545
distpv,a1_RE95,p41,2036,0.007997273
distpv,a1_RE95,p41,2038,0.007981818
distpv,a1_RE95,p41,2040,0.008617273
distpv,a1_RE95,p41,2042,0.008235455
distpv,a1_RE95,p41,2044,0.012837273
distpv,a1_RE95,p41,2046,0.013396818
distpv,a1_RE95,p41,2048,0.014189545
distpv,a1_RE95,p41,2050,0.015236364
distpv,a1_RE95,p42,2012,0
distpv,a1_RE95,p42,2014,0.000223182
distpv,a1_RE95,p42,2016,0.0009
distpv,a1_RE95,p42,2018,0.006592273
distpv,a1_RE95,p42,2020,0.000922727
distpv,a1_RE95,p42,2022,0.001078636
distpv,a1_RE95,p42,2024,0.001802727
distpv,a1_RE95,p42,2026,0.003030455
distpv,a1_RE95,p42,2028,0.004311818
distpv,a1_RE95,p42,2030,0.00655
distpv,a1_RE95,p42,2032,0.006968636
distpv,a1_RE95,p42,2034,0.007283636
distpv,a1_RE95,p42,2036,0.001548636
distpv,a1_RE95,p42,2038,0.001603636
distpv,a1_RE95,p42,2040,0.001671364
distpv,a1_RE95,p42,2042,0.002350455
distpv,a1_RE95,p42,2044,0.0021
distpv,a1_RE95,p42,2046,0.001704545
distpv,a1_RE95,p42,2048,0.001200455
distpv,a1_RE95,p42,2050,0.000614545
distpv,a1_RE95,p43,2012,0
distpv,a1_RE95,p43,2014,0.006908636
distpv,a1_RE95,p43,2016,0.028297727
distpv,a1_RE95,p43,2018,0.22031
distpv,a1_RE95,p43,2020,0.015189545
distpv,a1_RE95,p43,2022,0.021949091
distpv,a1_RE95,p43,2024,0.035136364
distpv,a1_RE95,p43,2026,0.059129091
distpv,a1_RE95,p43,2028,0.087743636
distpv,a1_RE95,p43,2030,0.133635
distpv,a1_RE95,p43,2032,0.148540909
distpv,a1_RE95,p43,2034,0.149053636
distpv,a1_RE95,p43,2036,0.019282727
distpv,a1_RE95,p43,2038,0.016864545
distpv,a1_RE95,p43,2040,0.016960455
distpv,a1_RE95,p43,2042,0.023578636
distpv,a1_RE95,p43,2044,0.019410455
distpv,a1_RE95,p43,2046,0.015122273
distpv,a1_RE95,p43,2048,0.009963636
distpv,a1_RE95,p43,2050,0.003025455
distpv,a1_RE95,p44,2012,0
distpv,a1_RE95,p44,2014,0.000374545
distpv,a1_RE95,p44,2016,0.001648182
distpv,a1_RE95,p44,2018,0.013261364
distpv,a1_RE95,p44,2020,0.000695455
distpv,a1_RE95,p44,2022,0.000895455
distpv,a1_RE95,p44,2024,0.001355909
distpv,a1_RE95,p44,2026,0.002054091
distpv,a1_RE95,p44,2028,0.002867273
distpv,a1_RE95,p44,2030,0.004170455
distpv,a1_RE95,p44,2032,0.004231364
distpv,a1_RE95,p44,2034,0.003974545
distpv,a1_RE95,p44,2036,0.000538182
distpv,a1_RE95,p44,2038,0.000582727
distpv,a1_RE95,p44,2040,0.000603182
distpv,a1_RE95,p44,2042,0.001019091
distpv,a1_RE95,p44,2044,0.001094091
distpv,a1_RE95,p44,2046,0.000882727
distpv,a1_RE95,p44,2048,0.000683636
distpv,a1_RE95,p44,2050,0.000315
distpv,a1_RE95,p45,2012,0
distpv,a1_RE95,p45,2014,0.002506364
distpv,a1_RE95,p45,2016,0.002555909
distpv,a1_RE95,p45,2018,0.005083636
distpv,a1_RE95,p45,2020,0.001257727
distpv,a1_RE95,p45,2022,0.000927273
distpv,a1_RE95,p45,2024,0.00137
distpv,a1_RE95,p45,2026,0.002396364
distpv,a1_RE95,p45,2028,0.003535455
distpv,a1_RE95,p45,2030,0.005532727
distpv,a1_RE95,p45,2032,0.006550455
distpv,a1_RE95,p45,2034,0.007676364
distpv,a1_RE95,p45,2036,0.008404545
distpv,a1_RE95,p45,2038,0.008985455
distpv,a1_RE95,p45,2040,0.009445455
distpv,a1_RE95,p45,2042,0.008815455
distpv,a1_RE95,p45,2044,0.01025
distpv,a1_RE95,p45,2046,0.010245455
distpv,a1_RE95,p45,2048,0.009564545
distpv,a1_RE95,p45,2050,0.009146364
distpv,a1_RE95,p46,2012,0.000956364
distpv,a1_RE95,p46,2014,0.000536364
distpv,a1_RE95,p46,2016,0.000905
distpv,a1_RE95,p46,2018,0.002566818
distpv,a1_RE95,p46,2020,0.002044545
distpv,a1_RE95,p46,2022,0.002355455
distpv,a1_RE95,p46,2024,0.004122727
distpv,a1_RE95,p46,2026,0.007009545
distpv,a1_RE95,p46,2028,0.010630455
distpv,a1_RE95,p46,2030,0.016726818
distpv,a1_RE95,p46,2032,0.020476818
distpv,a1_RE95,p46,2034,0.023027273
distpv,a1_RE95,p46,2036,0.02309
distpv,a1_RE95,p46,2038,0.021835
distpv,a1_RE95,p46,2040,0.020402273
distpv,a1_RE95,p46,2042,0.019507273
distpv,a1_RE95,p46,2044,0.002280909
distpv,a1_RE95,p46,2046,0.002119091
distpv,a1_RE95,p46,2048,0.001892727
distpv,a1_RE95,p46,2050,0.001326818
distpv,a1_RE95,p47,2012,0.002568182
distpv,a1_RE95,p47,2014,0.005290909
distpv,a1_RE95,p47,2016,0.003417727
distpv,a1_RE95,p47,2018,0.004444545
distpv,a1_RE95,p47,2020,0.003792727
distpv,a1_RE95,p47,2022,0.002551364
distpv,a1_RE95,p47,2024,0.003773636
distpv,a1_RE95,p47,2026,0.005952727
distpv,a1_RE95,p47,2028,0.008475455
distpv,a1_RE95,p47,2030,0.003742273
distpv,a1_RE95,p47,2032,0.003115455
distpv,a1_RE95,p47,2034,0.002918636
distpv,a1_RE95,p47,2036,0.002573182
distpv,a1_RE95,p47,2038,0.002351818
distpv,a1_RE95,p47,2040,0.002092727
distpv,a1_RE95,p47,2042,0.002187273
distpv,a1_RE95,p47,2044,0.002656364
distpv,a1_RE95,p47,2046,0.002905455
distpv,a1_RE95,p47,2048,0.002835
distpv,a1_RE95,p47,2050,0.002941364
distpv,a1_RE95,p48,2012,0.001348182
distpv,a1_RE95,p48,2014,0.00395
distpv,a1_RE95,p48,2016,0.006075455
distpv,a1_RE95,p48,2018,0.008193636
distpv,a1_RE95,p48,2020,0.001211364
distpv,a1_RE95,p48,2022,0.001605
distpv,a1_RE95,p48,2024,0.003205455
distpv,a1_RE95,p48,2026,0.007242273
distpv,a1_RE95,p48,2028,0.014513636
distpv,a1_RE95,p48,2030,0.028687727
distpv,a1_RE95,p48,2032,0.035292727
distpv,a1_RE95,p48,2034,0.036630455
distpv,a1_RE95,p48,2036,0.033729091
distpv,a1_RE95,p48,2038,0.029104091
distpv,a1_RE95,p48,2040,0.023985909
distpv,a1_RE95,p48,2042,0.022466818
distpv,a1_RE95,p48,2044,0.026165455
distpv,a1_RE95,p48,2046,0.028147727
distpv,a1_RE95,p48,2048,0.025860455
distpv,a1_RE95,p48,2050,0.026385909
distpv,a1_RE95,p49,2012,0
distpv,a1_RE95,p49,2014,4.55E-06
distpv,a1_RE95,p49,2016,4.55E-06
distpv,a1_RE95,p49,2018,2.00E-05
distpv,a1_RE95,p49,2020,7.05E-05
distpv,a1_RE95,p49,2022,0.000129545
distpv,a1_RE95,p49,2024,0.000261818
distpv,a1_RE95,p49,2026,0.000494545
distpv,a1_RE95,p49,2028,0.000831364
distpv,a1_RE95,p49,2030,0.001296364
distpv,a1_RE95,p49,2032,0.000565
distpv,a1_RE95,p49,2034,0.000587273
distpv,a1_RE95,p49,2036,0.000565909
distpv,a1_RE95,p49,2038,0.000503182
distpv,a1_RE95,p49,2040,0.000406364
distpv,a1_RE95,p49,2042,0.000319545
distpv,a1_RE95,p49,2044,0.000635455
distpv,a1_RE95,p49,2046,0.000768636
distpv,a1_RE95,p49,2048,0.000527273
distpv,a1_RE95,p49,2050,0.000564545
distpv,a1_RE95,p5,2012,0.016454091
distpv,a1_RE95,p5,2014,0.005376818
distpv,a1_RE95,p5,2016,0.016716364
distpv,a1_RE95,p5,2018,0.018523182
distpv,a1_RE95,p5,2020,0.014539091
distpv,a1_RE95,p5,2022,0.011927273
distpv,a1_RE95,p5,2024,0.019255
distpv,a1_RE95,p5,2026,0.029632727
distpv,a1_RE95,p5,2028,0.042942273
distpv,a1_RE95,p5,2030,0.060307273
distpv,a1_RE95,p5,2032,0.068841364
distpv,a1_RE95,p5,2034,0.025003636
distpv,a1_RE95,p5,2036,0.025672727
distpv,a1_RE95,p5,2038,0.024833636
distpv,a1_RE95,p5,2040,0.024952727
distpv,a1_RE95,p5,2042,0.023814091
distpv,a1_RE95,p5,2044,0.021294091
distpv,a1_RE95,p5,2046,0.015444545
distpv,a1_RE95,p5,2048,0.019173182
distpv,a1_RE95,p5,2050,0.020188182
distpv,a1_RE95,p50,2012,0
distpv,a1_RE95,p50,2014,0.000191818
distpv,a1_RE95,p50,2016,0.000249545
distpv,a1_RE95,p50,2018,0.00149
distpv,a1_RE95,p50,2020,0.004353636
distpv,a1_RE95,p50,2022,0.006788182
distpv,a1_RE95,p50,2024,0.014363182
distpv,a1_RE95,p50,2026,0.027847727
distpv,a1_RE95,p50,2028,0.052571364
distpv,a1_RE95,p50,2030,0.094992273
distpv,a1_RE95,p50,2032,0.045095455
distpv,a1_RE95,p50,2034,0.053816364
distpv,a1_RE95,p50,2036,0.057147727
distpv,a1_RE95,p50,2038,0.05871
distpv,a1_RE95,p50,2040,0.051218182
distpv,a1_RE95,p50,2042,0.050294545
distpv,a1_RE95,p50,2044,0.086613636
distpv,a1_RE95,p50,2046,0.088518182
distpv,a1_RE95,p50,2048,0.061745
distpv,a1_RE95,p50,2050,0.057796818
distpv,a1_RE95,p51,2012,0
distpv,a1_RE95,p51,2014,7.36E-05
distpv,a1_RE95,p51,2016,9.14E-05
