@states,@scenario|Module Composition Scenario,@timeseries|Year,@value|NewInstalledCapacity|PV#MW,@value|CumulativeNewInstalledCapacity|PV#MW,@value|InstalledCapacity|PV#MW,@value|CumulativeEOLMaterial|Module#MetricTonnes
IN,Bifacial,2050,83.18950068,55170.48625,51391.0058,17967.00297
KS,Bifacial,2018,55.53475026,55.53475026,55.83656955,0
KS,Bifacial,2019,10.43375009,65.96850035,66.0228428,5.53E-08
KS,Bifacial,2020,10.43375009,76.40225044,76.28716413,8.82E-06
KS,Bifacial,2021,8.1719,84.57415044,84.24924679,0.000179844
KS,Bifacial,2022,8.1719,92.74605044,92.17128169,0.001597359
KS,Bifacial,2023,9.569299575,102.31535,101.4572345,0.008932116
KS,Bifacial,2024,9.569299575,111.8846496,110.6966085,0.037066775
KS,Bifacial,2025,76.93961958,188.8242692,187.5607869,0.124788328
KS,Bifacial,2026,76.93961958,265.7638888,264.070858,0.359739417
KS,Bifacial,2027,1929.1277,2194.891589,2200.525901,0.919990976
KS,Bifacial,2028,1929.1277,4124.019289,4128.377257,2.138801042
KS,Bifacial,2029,3204.871324,7328.890613,7327.841132,4.60024749
KS,Bifacial,2030,3204.871324,10533.76194,10512.11815,9.274192481
KS,Bifacial,2031,6833.315987,17367.07792,17324.36956,17.69882197
KS,Bifacial,2032,6833.315987,24200.39391,24105.07706,32.2164999
KS,Bifacial,2033,63.56810026,24263.96201,24053.35168,56.26148022
KS,Bifacial,2034,63.56810026,24327.53011,23996.41187,94.68215615
KS,Bifacial,2035,35.37955009,24362.90966,23911.07876,154.0502582
KS,Bifacial,2036,35.37955009,24398.28921,23825.62893,242.8582091
KS,Bifacial,2037,125.91645,24524.20566,23830.81823,371.4303795
KS,Bifacial,2038,125.91645,24650.12211,23835.15737,551.2842336
KS,Bifacial,2039,84.09729966,24734.21941,23796.38808,793.615736
KS,Bifacial,2040,84.09729966,24818.31671,23756.53888,1106.650148
KS,Bifacial,2041,61.8162506,24880.13296,23693.25455,1491.961371
KS,Bifacial,2042,61.8162506,24941.94921,23629.1589,1940.684906
KS,Bifacial,2043,56.72389932,24998.67311,23559.52694,2431.756498
KS,Bifacial,2044,56.72389932,25055.39701,23490.00805,2935.187721
KS,Bifacial,2045,62.46905077,25117.86606,23426.85782,3422.431028
KS,Bifacial,2046,62.46905077,25180.33511,23364.46875,3881.808929
KS,Bifacial,2047,66.08579924,25246.42091,23306.13579,4331.351477
KS,Bifacial,2048,66.08579924,25312.50671,23246.90659,4846.191556
KS,Bifacial,2049,3286.883869,28599.39058,26420.40213,5427.597189
KS,Bifacial,2050,3286.883869,31886.27445,29577.91995,6198.803724
KY,Bifacial,2018,50.93369966,50.93369966,51.21051325,0
KY,Bifacial,2019,539.2150228,590.1487225,592.957134,5.07E-08
KY,Bifacial,2020,539.2150228,1129.363745,1131.873394,8.61E-06
KY,Bifacial,2021,536.3289926,1665.692738,1666.336742,0.000247309
KY,Bifacial,2022,536.3289926,2202.02173,2198.148695,0.003131927
KY,Bifacial,2023,391.3469616,2593.368692,2581.661796,0.022845445
KY,Bifacial,2024,391.3469616,2984.715654,2963.208771,0.115152774
KY,Bifacial,2025,2.43439966,2987.150053,2952.187765,0.4487036
KY,Bifacial,2026,2.43439966,2989.584453,2941.017196,1.449405058
KY,Bifacial,2027,1144.858889,4134.443342,4077.31774,4.061793835
KY,Bifacial,2028,1144.858889,5279.302231,5208.5413,10.18593983
KY,Bifacial,2029,1410.54678,6689.849011,6600.818057,23.36514762
KY,Bifacial,2030,1410.54678,8100.395791,7986.066136,49.81751392
KY,Bifacial,2031,9.51064983,8109.906441,7956.930481,99.92019768
KY,Bifacial,2032,9.51064983,8119.417091,7926.195215,190.2622067
KY,Bifacial,2033,13.02965043,8132.446741,7897.949796,346.3659744
KY,Bifacial,2034,13.02965043,8145.476392,7867.968035,606.1154545
KY,Bifacial,2035,17.51085017,8162.987242,7839.781537,1023.779103
KY,Bifacial,2036,17.51085017,8180.498092,7807.545818,1674.223832
KY,Bifacial,2037,22.53859949,8203.036691,7774.562682,2656.419833
KY,Bifacial,2038,22.53859949,8225.575291,7733.587203,4094.612521
KY,Bifacial,2039,3215.618,11441.19329,10888.31377,6134.701645
KY,Bifacial,2040,3215.618,14656.81129,14016.61788,8932.852459
KY,Bifacial,2041,32.60430085,14689.41559,13917.24627,12634.12995
KY,Bifacial,2042,32.60430085,14722.01989,13797.68469,17342.45843
KY,Bifacial,2043,607.8891877,15329.90908,14238.07435,23090.57
KY,Bifacial,2044,607.8891877,15937.79827,14659.51562,29828.14358
KY,Bifacial,2045,40.00695017,15977.80522,14493.33554,37450.22114
KY,Bifacial,2046,40.00695017,16017.81217,14313.69867,45872.53164
KY,Bifacial,2047,3372.52205,19390.33422,17466.85968,55118.48948
KY,Bifacial,2048,3372.52205,22762.85627,20590.67672,65362.1608
KY,Bifacial,2049,47.11210026,22809.96837,20337.46205,76946.02863
KY,Bifacial,2050,47.11210026,22857.08047,20071.34084,89190.16302
LA,Bifacial,2018,69.70935034,69.70935034,70.0882055,0
LA,Bifacial,2019,46.34539932,116.0547497,116.2961319,6.94E-08
LA,Bifacial,2020,46.34539932,162.400149,162.4198576,1.11E-05
LA,Bifacial,2021,751.4425007,913.8426497,916.8822828,0.000230918
LA,Bifacial,2022,751.4425007,1665.28515,1667.66774,0.002109709
LA,Bifacial,2023,5.841200255,1671.126351,1665.684883,0.012132886
LA,Bifacial,2024,5.841200255,1676.967551,1663.455511,0.051658463
LA,Bifacial,2025,578.3104195,2255.27797,2236.271005,0.178085382
LA,Bifacial,2026,578.3104195,2833.58839,2806.499951,0.525313967
LA,Bifacial,2027,1343.12257,4176.71096,4142.04666,1.375288909
LA,Bifacial,2028,1343.12257,5519.83353,5471.348617,3.277684742
LA,Bifacial,2029,3528.182823,9048.016353,8988.492642,7.241700908
LA,Bifacial,2030,3528.182823,12576.19918,12489.43221,15.03251668
LA,Bifacial,2031,53.71660085,12629.91578,12483.4324,29.61471926
LA,Bifacial,2032,53.71660085,12683.63238,12474.74985,55.79433425
LA,Bifacial,2033,60.18934966,12743.82173,12472.26427,101.1164714
LA,Bifacial,2034,60.18934966,12804.01108,12469.24271,177.0708192
LA,Bifacial,2035,111.3686999,12915.37978,12516.7715,300.6325964
LA,Bifacial,2036,111.3686999,13026.74848,12562.81005,496.1096219
LA,Bifacial,2037,135.8716503,13162.62013,12631.3264,797.1662277
LA,Bifacial,2038,135.8716503,13298.49178,12696.82156,1248.756088
LA,Bifacial,2039,131.73215,13430.22393,12754.10511,1908.564286
LA,Bifacial,2040,131.73215,13561.95608,12806.10852,2847.558345
LA,Bifacial,2041,79.14094975,13641.09703,12798.56644,4149.598681
LA,Bifacial,2042,79.14094975,13720.23798,12782.82864,5910.986489
LA,Bifacial,2043,59.78900043,13780.02698,12737.60265,8242.220801
LA,Bifacial,2044,59.78900043,13839.81598,12680.13573,11275.03379
LA,Bifacial,2045,812.1741502,14651.99013,13363.03929,15175.61024
LA,Bifacial,2046,812.1741502,15464.16428,14024.23146,20157.49113
LA,Bifacial,2047,1126.62825,16590.79253,14974.43626,26476.98817
LA,Bifacial,2048,1126.62825,17717.42078,15891.94137,34422.63836
LA,Bifacial,2049,8610.690129,26328.11091,24289.05199,44091.42905
LA,Bifacial,2050,8610.690129,34938.80104,32622.45343,55467.82056
MA,Bifacial,2018,2454.70106,2454.70106,2468.041827,0
MA,Bifacial,2019,942.6241612,3397.325221,3402.234722,2.44E-06
MA,Bifacial,2020,942.6241612,4339.949382,4337.239611,0.000390351
MA,Bifacial,2021,412.9918382,4752.941221,4737.383609,0.008024203
MA,Bifacial,2022,412.9918382,5165.933059,5135.478472,0.072120322
MA,Bifacial,2023,169.3225497,5335.255609,5286.777263,0.408129027
MA,Bifacial,2024,169.3225497,5504.578158,5437.200757,1.712143474
MA,Bifacial,2025,187.7803005,5692.358459,5605.343021,5.819340621
MA,Bifacial,2026,187.7803005,5880.138759,5772.507495,16.91634607
MA,Bifacial,2027,224.6464997,6104.785259,5975.562719,43.57822349
MA,Bifacial,2028,224.6464997,6329.431759,6177.030526,101.963708
MA,Bifacial,2029,230.1995507,6559.631309,6381.961299,220.5612358
MA,Bifacial,2030,230.1995507,6789.83086,6583.910951,446.9185238
MA,Bifacial,2031,203.4228496,6993.25371,6754.644878,856.7776145
MA,Bifacial,2032,203.4228496,7196.676559,6919.127518,1565.91089
MA,Bifacial,2033,168.3756499,7365.052209,7039.189736,2744.59357
MA,Bifacial,2034,168.3756499,7533.427859,7145.956132,4633.858777
MA,Bifacial,2035,127.5382505,7660.96611,7192.737446,7561.176214
MA,Bifacial,2036,127.5382505,7788.50436,7213.359341,11950.63921
MA,Bifacial,2037,98.15459923,7886.658959,7169.442281,18318.93598
MA,Bifacial,2038,98.15459923,7984.813558,7080.734166,27243.72839
MA,Bifacial,2039,80.00795,8064.821508,6919.535278,39287.50777
MA,Bifacial,2040,80.00795,8144.829458,6697.379102,54862.28363
MA,Bifacial,2041,57.69800009,8202.527459,6391.18567,74036.70514
MA,Bifacial,2042,57.69800009,8260.225459,6032.395546,96325.90452
MA,Bifacial,2043,92.42160551,8352.647064,5676.579583,120563.2902
MA,Bifacial,2044,92.42160551,8445.06867,5319.276361,145000.3298
MA,Bifacial,2045,885.7354445,9330.804114,5789.73252,167742.5154
MA,Bifacial,2046,885.7354445,10216.53956,6311.295591,187439.1726
MA,Bifacial,2047,31.09044983,10247.63001,6028.718227,203862.759
MA,Bifacial,2048,31.09044983,10278.72046,5768.118929,219069.4786
MA,Bifacial,2049,851.1197883,11129.84025,6377.07136,231653.4868
MA,Bifacial,2050,851.1197883,11980.96003,6987.919051,244041.6972
MD,Bifacial,2018,1207.21879,1207.21879,1213.779762,0
MD,Bifacial,2019,392.5123016,1599.731092,1601.775426,1.20E-06
MD,Bifacial,2020,392.5123016,1992.243393,1990.559818,0.000191905
MD,Bifacial,2021,310.8815497,2303.124943,2296.202723,0.003935241
MD,Bifacial,2022,310.8815497,2614.006493,2600.314576,0.035245012
MD,Bifacial,2023,181.94165,2795.948143,2773.36835,0.19875138
MD,Bifacial,2024,181.94165,2977.889793,2945.497368,0.831149248
MD,Bifacial,2025,76.23309975,3054.122892,3010.550901,2.817210451
MD,Bifacial,2026,76.23309975,3130.355992,3075.157632,8.170110596
MD,Bifacial,2027,79.03385017,3209.389842,3142.109532,21.00467597
MD,Bifacial,2028,79.03385017,3288.423692,3208.443607,49.06217693
MD,Bifacial,2029,97.40064983,3385.824342,3292.36228,105.9736317
MD,Bifacial,2030,97.40064983,3483.224992,3374.935751,214.468208
MD,Bifacial,2031,84.41690042,3567.641893,3442.472537,410.7287481
MD,Bifacial,2032,84.41690042,3652.058793,3507.092812,750.0367873
MD,Bifacial,2033,79.96204992,3732.020843,3562.903655,1313.678238
MD,Bifacial,2034,79.96204992,3811.982893,3612.383869,2216.704657
MD,Bifacial,2035,84.17550026,3896.158393,3657.044146,3615.427489
MD,Bifacial,2036,84.17550026,3980.333893,3689.125416,5712.305249
MD,Bifacial,2037,84.08285017,4064.416743,3704.278683,8754.074122
MD,Bifacial,2038,84.08285017,4148.499594,3697.876269,13016.77471
MD,Bifacial,2039,824.0826497,4972.582243,4408.41619,18769.68298
MD,Bifacial,2040,824.0826497,5796.664893,5086.526341,26211.34099
MD,Bifacial,2041,73.41025059,5870.075144,4977.411069,35378.7745
MD,Bifacial,2042,73.41025059,5943.485394,4842.016443,46049.55848
MD,Bifacial,2043,72.25934975,6015.744744,4689.430161,57684.38193
MD,Bifacial,2044,72.25934975,6088.004094,4534.839852,69479.35029
MD,Bifacial,2045,75.46980034,6163.473894,4396.267855,80577.61393
MD,Bifacial,2046,75.46980034,6238.943694,4280.403149,90397.27039
MD,Bifacial,2047,331.0959944,6570.039689,4444.439508,98898.24155
MD,Bifacial,2048,331.0959944,6901.135683,4612.557819,107136.0018
MD,Bifacial,2049,2072.849799,8973.985482,6545.239381,114395.0377
MD,Bifacial,2050,2072.849799,11046.83528,8465.583059,121932.7521
ME,Bifacial,2018,44.37093466,44.37093466,44.61208104,0
ME,Bifacial,2019,9.171500085,53.54243475,53.59020297,4.42E-08
ME,Bifacial,2020,9.171500085,62.71393483,62.62610747,7.05E-06
ME,Bifacial,2021,8.47365068,71.18758551,70.93479583,0.000143821
ME,Bifacial,2022,8.47365068,79.66123619,79.2019324,0.00127888
ME,Bifacial,2023,9.74949932,89.41073551,88.70925419,0.007159655
ME,Bifacial,2024,9.74949932,99.16023483,98.16900024,0.029743496
ME,Bifacial,2025,11.8124506,110.9726854,109.652557,0.100230689
ME,Bifacial,2026,11.8124506,122.785136,121.0773131,0.289193973
ME,Bifacial,2027,5.6287,128.413836,126.2289983,0.740155051
ME,Bifacial,2028,5.6287,134.042536,131.3414196,1.7219448
ME,Bifacial,2029,6.84164932,140.8841854,137.6281095,3.706102206
ME,Bifacial,2030,6.84164932,147.7258347,143.8517605,7.476175158
ME,Bifacial,2031,8.144699915,155.8705346,151.2983095,14.27554779
ME,Bifacial,2032,8.144699915,164.0152345,158.6202642,25.99826055
ME,Bifacial,2033,8.575650765,172.5908853,166.200848,45.42125434
ME,Bifacial,2034,8.575650765,181.166536,173.5370933,76.46333238
ME,Bifacial,2035,7.38224949,188.5487855,179.3380733,124.4312316
ME,Bifacial,2036,7.38224949,195.931035,184.6888243,196.1711913
ME,Bifacial,2037,7.38310034,203.3141354,189.448464,299.9824788
ME,Bifacial,2038,7.38310034,210.6972357,193.4589742,445.0752574
ME,Bifacial,2039,7.443449915,218.1406856,196.6317333,640.3027384
ME,Bifacial,2040,7.443449915,225.5841355,198.803141,891.9469726
ME,Bifacial,2041,6.626600255,232.2107358,199.1498793,1200.622936
ME,Bifacial,2042,6.626600255,238.837336,198.6472375,1558.01946
ME,Bifacial,2043,5.54794966,244.3852857,196.5474018,1945.159093
ME,Bifacial,2044,5.54794966,249.9332354,194.4151705,2334.559723
ME,Bifacial,2045,809.8318902,1059.765126,1000.271941,2697.90093
ME,Bifacial,2046,809.8318902,1869.597016,1803.623048,3017.493676
ME,Bifacial,2047,4.309500085,1873.906516,1794.906602,3295.261435
ME,Bifacial,2048,4.309500085,1878.216016,1785.434849,3572.652104
ME,Bifacial,2049,1148.652744,3026.86876,2925.369858,3823.383543
ME,Bifacial,2050,1148.652744,4175.521504,4060.253361,4103.801328
MI,Bifacial,2018,261.1909753,261.1909753,262.6104915,0
MI,Bifacial,2019,8.130250425,269.3212257,269.3635708,2.60E-07
MI,Bifacial,2020,8.130250425,277.4514761,276.7080467,4.14E-05
MI,Bifacial,2021,1160.130149,1437.581625,1441.54465,0.000839477
MI,Bifacial,2022,1160.130149,2597.711774,2600.709193,0.007383848
MI,Bifacial,2023,306.0810292,2903.792803,2896.125498,0.040878593
MI,Bifacial,2024,306.0810292,3209.873833,3189.773641,0.168118383
MI,Bifacial,2025,295.0148538,3504.888686,3470.834449,0.561827959
MI,Bifacial,2026,295.0148538,3799.90354,3750.473257,1.611122937
MI,Bifacial,2027,1372.956549,5172.860089,5111.369798,4.108692286
MI,Bifacial,2028,1372.956549,6545.816638,6466.042988,9.551008272
MI,Bifacial,2029,2100.978638,8646.795276,8545.019426,20.59988605
MI,Bifacial,2030,2100.978638,10747.77391,10613.9034,41.76727133
MI,Bifacial,2031,1051.560177,11799.33409,11618.22785,80.39781525
MI,Bifacial,2032,1051.560177,12850.89427,12616.25511,148.0302025
MI,Bifacial,2033,56.74940051,12907.64367,12609.44195,262.2080956
MI,Bifacial,2034,56.74940051,12964.39307,12600.60052,448.7677787
MI,Bifacial,2035,64.34414932,13028.73722,12597.47911,744.5270824
MI,Bifacial,2036,64.34414932,13093.08137,12591.52962,1200.109904
MI,Bifacial,2037,70.1811,13163.26247,12587.43625,1882.346206
MI,Bifacial,2038,70.1811,13233.44357,12577.84457,2875.326996
MI,Bifacial,2039,3969.546052,17202.98962,16476.43996,4278.938848
MI,Bifacial,2040,3969.546052,21172.53567,20349.74607,6203.957115
MI,Bifacial,2041,61.95650059,21234.49217,20268.84351,8764.192749
MI,Bifacial,2042,61.95650059,21296.44867,20171.54805,12069.32511
MI,Bifacial,2043,6779.796317,28076.24499,26804.7546,16226.31134
MI,Bifacial,2044,6779.796317,34856.04131,33393.79029,21359.18511
MI,Bifacial,2045,58.52760034,34914.56891,33180.92029,27649.92877
MI,Bifacial,2046,58.52760034,34973.09651,32937.17948,35382.05617
MI,Bifacial,2047,1271.740256,36244.83676,33880.72481,44942.55381
MI,Bifacial,2048,1271.740256,37516.57702,34779.89104,56858.24726
MI,Bifacial,2049,66.78109966,37583.35812,34425.7623,71036.73341
MI,Bifacial,2050,66.78109966,37650.13922,34030.93155,87635.42559
MN,Bifacial,2018,893.5942904,893.5942904,898.4507811,0
MN,Bifacial,2019,13.06109915,906.6553895,906.7234161,8.90E-07
MN,Bifacial,2020,13.06109915,919.7164887,917.1001942,0.000141779
MN,Bifacial,2021,8.055450425,927.7719391,922.4177318,0.00286975
MN,Bifacial,2022,8.055450425,935.8273895,927.7028333,0.025215388
MN,Bifacial,2023,14.92005026,950.7474398,939.8508012,0.139440802
MN,Bifacial,2024,14.92005026,965.6674901,951.9293846,0.572709079
MN,Bifacial,2025,54.79354975,1020.46104,1003.978155,1.910246011
MN,Bifacial,2026,54.79354975,1075.25459,1055.740888,5.461376879
MN,Bifacial,2027,86.10669975,1161.361289,1138.602797,13.86342474
MN,Bifacial,2028,86.10669975,1247.467989,1220.887798,32.01391332
MN,Bifacial,2029,145.0559,1392.523889,1361.632097,68.43478703
MN,Bifacial,2030,145.0559,1537.579789,1501.126922,137.1787058
MN,Bifacial,2031,1628.033688,3165.613477,3128.263034,260.3767586
MN,Bifacial,2032,1628.033688,4793.647165,4746.762586,471.479271
MN,Bifacial,2033,2651.507,7445.154165,7382.541614,819.1209749
MN,Bifacial,2034,2651.507,10096.66117,10002.30634,1371.290385
MN,Bifacial,2035,389.9051999,10486.56636,10332.67939,2219.018027
MN,Bifacial,2036,389.9051999,10876.47156,10652.31589,3478.027886
MN,Bifacial,2037,597.1513505,11473.62292,11168.83006,5285.682973
MN,Bifacial,2038,597.1513505,12070.77427,11670.76332,7789.266525
MN,Bifacial,2039,621.8293992,12692.60367,12180.5312,11120.83083
MN,Bifacial,2040,621.8293992,13314.43306,12672.09182,15355.02149
MN,Bifacial,2041,609.1346499,13923.56771,13133.52202,20451.88481
MN,Bifacial,2042,609.1346499,14532.70236,13581.44432,26198.94022
MN,Bifacial,2043,481.6525003,15014.35486,13895.09323,32184.1853
MN,Bifacial,2044,481.6525003,15496.00736,14212.75284,37843.00993
MN,Bifacial,2045,339.1891001,15835.19646,14401.25111,42604.80896
MN,Bifacial,2046,339.1891001,16174.38556,14610.35044,46102.45511
MN,Bifacial,2047,111.2785996,16285.66416,14611.31031,48327.45699
MN,Bifacial,2048,111.2785996,16396.94276,14621.00159,50024.94669
MN,Bifacial,2049,842.5696642,17239.51243,15385.70575,50491.03514
MN,Bifacial,2050,842.5696642,18082.08209,16145.67697,51051.02908
MO,Bifacial,2018,186.1308746,186.1308746,187.1424554,0
MO,Bifacial,2019,16.81045009,202.9413247,203.0288791,1.85E-07
MO,Bifacial,2020,16.81045009,219.7517748,219.2763856,2.95E-05
MO,Bifacial,2021,8.98025051,228.7320253,227.6094511,0.000599945
MO,Bifacial,2022,8.98025051,237.7122758,235.8992941,0.005296573
MO,Bifacial,2023,9.75714949,247.4694253,244.9268151,0.029434573
MO,Bifacial,2024,9.75714949,257.2265748,253.9071648,0.121450846
MO,Bifacial,2025,57.03245026,314.259025,310.3252497,0.406781501
MO,Bifacial,2026,57.03245026,371.2914753,366.474785,1.167322605
MO,Bifacial,2027,175.24229,546.5337653,541.0534419,2.973105218
MO,Bifacial,2028,175.24229,721.7760553,714.7897908,6.886364638
MO,Bifacial,2029,1762.072616,2483.848671,2481.287203,14.76132829
MO,Bifacial,2030,1762.072616,4245.921287,4239.876519,29.66479726
MO,Bifacial,2031,1250.06355,5495.984837,5475.265471,56.44080061
MO,Bifacial,2032,1250.06355,6746.048387,6703.767112,102.4329835
MO,Bifacial,2033,120.0718501,6866.120237,6790.825383,178.3532085
MO,Bifacial,2034,120.0718501,6986.192088,6875.779122,299.2314219
MO,Bifacial,2035,84.31319958,7070.505287,6923.246322,485.2820298
MO,Bifacial,2036,84.31319958,7154.818487,6968.841493,762.3555059
MO,Bifacial,2037,251.0517505,7405.870237,7179.494944,1161.401309
MO,Bifacial,2038,251.0517505,7656.921988,7386.509582,1716.083467
MO,Bifacial,2039,255.39236,7912.314348,7593.585404,2457.50219
MO,Bifacial,2040,255.39236,8167.706708,7796.037463,3405.20659
MO,Bifacial,2041,157.2644503,8324.971158,7895.442641,4554.864889
MO,Bifacial,2042,157.2644503,8482.235608,7991.475111,5865.593662
MO,Bifacial,2043,2634.079597,11116.31521,10572.57802,7253.743159
MO,Bifacial,2044,2634.079597,13750.3948,13143.79208,8602.534393
MO,Bifacial,2045,148.9234003,13899.3182,13209.66144,9793.503638
MO,Bifacial,2046,148.9234003,14048.2416,13276.76215,10752.3655
MO,Bifacial,2047,136.8449002,14185.0865,13335.25589,11484.19777
MO,Bifacial,2048,136.8449002,14321.9314,13394.41031,12157.3517
MO,Bifacial,2049,248.9173408,14570.84874,13568.80179,12649.73685
MO,Bifacial,2050,248.9173408,14819.76608,13740.74184,13238.33717
MS,Bifacial,2018,180.3122001,180.3122001,181.2921577,0
MS,Bifacial,2019,2.026400255,182.3386004,182.3491545,1.80E-07
MS,Bifacial,2020,2.026400255,184.3650006,183.8340691,2.86E-05
MS,Bifacial,2021,2.69449983,187.0595004,185.9860557,0.000578972
MS,Bifacial,2022,2.69449983,189.7540003,188.1263013,0.005086121
MS,Bifacial,2023,3.43145,193.1854503,190.9948259,0.028119944
MS,Bifacial,2024,3.43145,196.6169003,193.8470528,0.115469749
MS,Bifacial,2025,5.15780034,201.7747006,198.4147433,0.385072004
MS,Bifacial,2026,5.15780034,206.932501,202.951293,1.100734266
MS,Bifacial,2027,742.9790488,949.9115498,948.5123587,2.793747938
